Entry ID,Longitude,Latitude,Start year,Average Wind Speed
1447,-2.231,42.0286,2003,5.176666666666667
1448,11.9661,51.1965,2002,6.323333333333333
1450,22.4304,53.6208,2023,5.66
1451,16.3938,52.397,2022,6.385
1452,20.996,54.2365,2022,6.57
1453,23.9505,64.261,2022,6.08
1454,19.5655,60.1368,2022,6.85
1455,30.1715,46.2533,2021,6.0
1456,16.7402,48.5793,2021,5.8500000000000005
1457,-1.5563,41.9682,2020,5.91
1458,-2.2028,39.0454,2020,5.936666666666667
1459,4.0213,44.666,2020,5.026666666666666
1460,5.0987,47.5679,2020,6.103333333333334
1461,5.3698,59.9242,2019,5.216666666666667
1462,14.411,41.8857,2019,4.37
1463,-6.154,39.9865,2019,4.976666666666667
1464,-9.0086,43.0715,2019,4.886666666666667
1465,-0.734,41.062,2019,6.68
1466,-7.3334,43.0241,2019,3.973333333333333
1467,-5.0369,41.3627,2019,5.75
1468,5.3155,59.5776,2016,5.72
1469,23.3149,38.477,2016,4.693333333333333
1470,8.4869,52.9758,2016,6.82
1471,8.1005,52.4394,2016,6.833333333333333
1472,22.1535,53.4652,2015,6.333333333333333
1473,20.5514,44.1534,2015,4.093333333333334
1474,16.5663,54.3081,2015,7.446666666666666
1475,8.3795,56.3767,2015,8.61
1476,15.8929,40.7136,2015,4.0200000000000005
1477,6.3636,50.5057,2015,6.756666666666667
1478,6.444,50.5459,2015,6.756666666666667
1479,11.0515,61.7411,2014,3.8666666666666667
1480,12.059,59.3687,2014,4.236666666666667
1481,19.1199,54.268,2013,7.366666666666667
1482,17.6422,54.672,2013,7.003333333333334
1483,28.3922,44.5245,2012,5.69
1484,8.3345,61.1836,2012,4.78
1485,27.9193,59.394,2012,5.463333333333334
1486,15.0505,41.2715,2012,5.483333333333333
1487,-0.9212,39.9413,2012,5.533333333333334
1488,11.3546,51.1712,2012,6.033333333333334
1489,13.9576,54.8329,2011,8.26
1490,-6.9863,43.3114,2011,4.73
1491,28.1901,43.401,2011,6.0
1492,14.1421,37.5507,2011,5.12
1493,-7.5769,41.0696,2011,4.996666666666667
1494,-4.7189,42.2505,2011,5.373333333333334
1495,15.4618,41.1035,2010,5.453333333333333
1496,13.7632,51.8962,2010,6.3999999999999995
1497,11.7092,51.3956,2010,6.1000000000000005
1498,5.0276,60.6998,2009,5.743333333333333
1499,-4.0071,42.5167,2009,6.140000000000001
1500,-2.4247,41.2684,2009,5.890000000000001
1501,-5.3868,36.539,2009,6.21
1502,-1.2309,38.9597,2009,5.640000000000001
1503,-7.2701,37.5069,2009,6.003333333333333
1504,-1.0572,39.0597,2009,5.640000000000001
1505,-6.0931,41.7952,2009,5.55
1506,5.1708,59.9961,2007,6.5200000000000005
1507,-8.4501,42.3401,2007,4.54
1508,-3.5933,38.8398,2007,5.153333333333333
1509,-2.4267,39.0837,2007,5.733333333333333
1510,11.8186,53.5399,2007,6.9433333333333325
1511,-1.6172,40.7342,2006,5.653333333333333
1512,-8.1401,40.825,2006,3.795
1513,-8.7833,43.2674,2006,7.583333333333333
1514,-9.1133,43.0084,2006,6.760000000000001
1515,-1.355,41.798,2006,6.036666666666666
1516,16.6327,48.5419,2006,6.023333333333333
1517,-7.6894,43.4277,2005,4.613333333333333
1518,15.7733,69.1398,2004,6.3933333333333335
1519,9.9456,49.6907,2004,5.9799999999999995
1520,-6.7638,41.983,2004,4.766666666666667
1521,-1.5798,39.858,2003,5.756666666666667
1522,-8.2704,42.2656,2003,3.9433333333333334
1523,24.5942,71.0123,2003,7.79
1524,28.9039,70.8266,2002,8.19
1525,7.9137,63.4054,2002,6.36
1526,12.6708,55.6923,2000,7.3999999999999995
1527,-8.3593,42.1479,2000,3.89
1529,17.0522,38.9453,2008,5.386666666666667
1532,21.6674,40.8376,2023,3.6
1533,6.1938,48.1988,2022,5.195
1534,20.5051,39.8541,2020,2.9433333333333334
1535,3.6595,49.7879,2019,6.68
1536,22.4628,37.6918,2016,4.766666666666667
1540,25.1347,58.2059,2023,6.95
1541,8.3441,52.9332,2023,7.06
1542,-5.9509,36.8794,2022,5.285
1543,-4.6922,42.1529,2021,5.636666666666667
1544,6.9135,53.3326,2021,8.293333333333335
1545,14.2763,59.1765,2020,4.766666666666667
1546,16.0852,60.5406,2020,4.22
1547,-0.661,41.679,2019,6.216666666666666
1548,15.9181,40.6844,2018,4.206666666666666
1549,16.6864,48.1838,2017,6.086666666666666
1550,6.2273,47.3702,2017,5.296666666666667
1551,-7.6838,40.9692,2016,5.006666666666667
1552,-7.3826,40.5384,2014,5.3999999999999995
1553,15.014,46.8512,2014,3.3833333333333333
1554,28.0534,59.342,2012,5.463333333333334
1555,10.9117,64.8983,2012,7.87
1556,17.0032,47.9195,2012,6.16
1557,23.5965,59.0883,2009,7.4366666666666665
1558,15.5147,41.1379,2009,5.613333333333333
1559,15.3923,40.6764,2009,4.213333333333334
1560,-0.9968,39.7493,2009,5.526666666666666
1561,20.5172,38.3083,2008,5.156666666666667
1562,5.9518,58.5379,2007,5.84
1563,-5.0401,41.7701,2007,5.5200000000000005
1564,11.225,54.4842,2007,8.36
1565,27.2899,70.9185,2006,8.18
1566,3.2903,45.168,2005,5.6000000000000005
1567,12.1299,51.773,2005,6.396666666666667
1568,-2.0101,42.3001,2004,5.473333333333334
1569,-1.6816,38.8299,2003,5.783333333333334
1570,-6.6939,43.2277,2003,3.9933333333333336
1571,-8.7801,42.7501,2001,5.06
1572,-1.0437,41.2944,2023,6.07
1573,-7.441,54.5683,2018,7.523333333333333
1576,15.9574,53.8522,2023,7.06
1577,24.9193,62.6646,2023,4.43
1578,21.5401,40.3993,2023,3.59
1579,12.7163,37.7832,2022,5.88
1580,5.1335,52.3763,2022,7.4350000000000005
1581,18.8898,54.0377,2021,6.843333333333334
1582,45.7773,48.2013,2021,6.56
1583,10.1968,56.7824,2021,7.88
1584,22.3389,62.4045,2021,4.42
1585,-7.223,40.6251,2021,5.173333333333333
1586,10.2143,48.7248,2021,5.640000000000001
1587,4.3552,48.8447,2019,6.246666666666666
1588,3.4833,49.8404,2019,6.68
1589,15.4781,41.0244,2018,5.553333333333334
1590,13.6379,52.6895,2018,6.603333333333334
1591,25.1511,65.6461,2017,5.09
1592,3.3638,50.0202,2017,6.336666666666667
1593,12.7474,56.9296,2016,5.636666666666667
1594,13.9357,55.8879,2016,7.226666666666667
1595,4.3706,48.7769,2016,5.853333333333334
1596,3.7194,51.6325,2016,7.34
1597,6.6108,48.6674,2015,4.803333333333334
1598,18.6157,51.61,2014,6.316666666666666
1599,6.5315,51.0396,2014,6.673333333333333
1600,-3.7389,43.3983,2012,5.79
1601,14.6829,52.4295,2012,6.516666666666667
1602,15.5884,41.6759,2012,5.62
1603,-6.9301,43.3983,2012,4.746666666666667
1604,8.0208,49.8072,2012,5.736666666666667
1605,-7.5769,41.0696,2011,4.996666666666667
1606,-0.6894,38.9804,2011,5.026666666666666
1607,-0.6894,38.9804,2011,5.026666666666666
1608,16.859,47.2033,2010,5.593333333333334
1609,-4.501,58.0019,2010,7.62
1610,22.9371,37.6481,2010,5.239999999999999
1611,16.4757,38.6481,2010,5.8933333333333335
1612,-3.7437,42.4735,2010,6.043333333333333
1613,-2.8275,55.6692,2009,7.510000000000001
1614,-2.3801,41.2596,2009,5.890000000000001
1615,-1.0572,39.0597,2009,5.640000000000001
1616,-7.2704,37.5076,2009,6.003333333333333
1617,21.4244,44.9027,2008,5.2
1618,13.5685,37.8201,2008,4.983333333333333
1619,-1.5835,40.807,2008,5.890000000000001
1620,-2.1613,40.9671,2008,5.890000000000001
1621,-4.9203,36.9835,2008,4.8500000000000005
1622,-5.2858,36.4469,2008,5.686666666666667
1623,16.3835,38.8282,2007,4.426666666666667
1624,-7.8051,40.9472,2007,4.886666666666667
1625,-7.7542,40.9451,2007,4.886666666666667
1626,-0.2625,40.5327,2007,6.386666666666667
1627,25.9211,41.0934,2006,5.903333333333333
1628,-2.761,40.0093,2006,5.563333333333333
1629,-2.2704,41.0513,2006,5.766666666666667
1630,-1.422,41.689,2005,6.133333333333333
1631,-7.8865,42.7234,2005,3.926666666666667
1632,12.801,52.595,2005,6.426666666666667
1633,2.1896,50.5558,2004,6.55
1634,-1.3816,39.7283,2002,5.669999999999999
1635,10.3215,56.6685,2002,7.62
1636,-1.4429,38.9772,1999,5.656666666666666
1637,14.0411,53.4198,1997,6.853333333333333
1639,13.8997,37.7601,2002,5.046666666666667
1640,24.5942,71.0123,2021,7.826666666666667
1643,-0.966,41.272,2019,6.239999999999999
1647,0.3184,46.0598,2023,6.29
1648,21.6043,40.3959,2022,3.575
1649,0.7346,41.0416,2020,5.783333333333334
1650,0.7346,41.0416,2020,5.783333333333334
1651,22.1114,40.4391,2017,3.51
1654,-6.765,54.9806,2017,8.076666666666666
1655,-4.0955,56.0708,2007,7.396666666666667
1656,15.2518,57.7276,2023,4.39
1657,12.5615,58.9157,2022,4.6
1658,20.4479,53.1755,2021,6.44
1659,-6.7234,43.5391,2021,4.843333333333334
1660,-9.1493,52.7786,2020,8.496666666666668
1661,16.1352,60.8816,2019,4.196666666666666
1662,-9.475,52.546,2018,8.15
1663,-2.8661,57.3665,2015,7.8133333333333335
1664,22.5594,41.2284,2015,3.6666666666666665
1665,16.3673,47.9314,2015,5.613333333333333
1666,16.7593,48.4034,2015,5.93
1667,11.0631,52.5893,2014,6.563333333333333
1668,17.606,42.8623,2013,5.016666666666667
1669,-8.9573,54.1392,2012,8.03
1670,1.9658,48.3399,2011,6.243333333333333
1671,-1.0572,39.0597,2010,5.506666666666667
1672,12.8294,52.1678,2010,6.37
1673,-1.8301,39.0601,2005,5.546666666666667
1674,-2.6401,41.3301,2004,5.903333333333333
1675,11.3697,52.1922,2004,6.423333333333333
1676,-7.5461,43.641,2003,4.59
1677,-5.8778,42.1109,2002,5.8
1678,-1.2167,38.9667,2000,5.79
1679,-1.3915,42.6397,1999,5.756666666666667
1680,10.291,51.2389,2003,6.123333333333332
1683,-3.3339,55.1071,2017,7.343333333333334
1684,-4.427,57.7101,2012,7.573333333333333
1685,-3.232,56.6222,2008,7.316666666666666
1686,-3.3529,55.1221,2008,7.646666666666666
1687,21.5653,40.389,2019,3.4933333333333336
1694,24.5133,38.0954,2023,6.86
1695,22.0346,41.7993,2023,3.91
1696,23.2793,52.9629,2022,5.915
1697,32.0635,46.9405,2022,6.075
1698,10.2966,56.6762,2022,7.41
1699,-4.9636,37.1078,2022,4.83
1700,10.2958,56.6674,2021,7.55
1701,2.6561,49.8042,2021,6.7299999999999995
1702,6.2432,50.9828,2021,6.69
1703,13.9295,57.8186,2019,4.546666666666667
1704,17.1452,43.7509,2019,4.566666666666666
1705,16.7684,39.0134,2019,5.336666666666666
1706,-7.327,43.3738,2019,4.680000000000001
1707,-1.6901,42.6052,2019,5.359999999999999
1708,-0.697,41.6801,2019,6.216666666666666
1709,-5.0101,41.8001,2019,5.773333333333333
1710,2.8801,49.8191,2019,6.703333333333333
1711,4.115,49.2422,2019,6.246666666666666
1712,-9.4567,52.3094,2018,8.15
1713,-8.0905,52.6244,2017,7.383333333333333
1714,-3.9842,55.624,2017,7.53
1715,6.3797,47.4206,2017,5.296666666666667
1716,9.8806,49.2782,2017,5.8933333333333335
1717,11.1082,48.9738,2017,5.536666666666666
1718,11.2763,54.726,2016,8.323333333333332
1719,-3.8463,55.5093,2016,7.713333333333334
1720,19.0603,52.3094,2015,6.359999999999999
1721,17.7709,52.0425,2015,6.326666666666667
1722,20.1803,51.784,2015,6.316666666666666
1723,23.9776,64.3097,2015,6.080000000000001
1724,16.8101,48.0533,2015,6.023333333333333
1725,16.8225,48.0743,2015,6.023333333333333
1726,3.7183,48.5926,2015,5.859999999999999
1727,21.2855,44.5574,2014,5.22
1728,24.0477,66.1322,2014,4.463333333333334
1729,-7.7311,52.9346,2014,7.663333333333334
1730,12.7428,56.9558,2014,5.6066666666666665
1731,9.2413,50.2497,2014,5.153333333333333
1732,-4.6315,57.5329,2013,7.390000000000001
1733,-3.0715,58.6391,2013,9.273333333333333
1734,8.2634,56.1902,2013,8.55
1735,-4.8589,37.0551,2013,4.903333333333333
1736,17.0456,47.8323,2013,6.1866666666666665
1737,-6.6653,43.4213,2012,4.746666666666667
1738,-0.768,40.764,2012,6.7700000000000005
1739,-4.0798,52.0095,2011,7.513333333333333
1740,18.0772,47.6347,2011,5.593333333333334
1741,18.2117,57.0951,2011,7.1933333333333325
1742,-5.8543,41.1555,2011,5.673333333333333
1743,-7.8747,41.7783,2010,3.6966666666666668
1744,4.8984,59.3125,2009,7.1433333333333335
1745,-7.7048,52.7624,2009,7.3566666666666665
1746,15.5673,64.64,2009,4.12
1747,14.7834,37.1868,2009,5.3933333333333335
1748,-7.7959,40.2008,2009,5.386666666666667
1749,-1.903,41.007,2009,6.03
1750,9.7042,52.6492,2009,6.636666666666667
1751,-8.7108,41.8246,2008,4.516666666666667
1752,-2.4333,37.3461,2008,4.723333333333334
1753,18.1559,40.416,2007,6.183333333333334
1754,-2.6263,40.3789,2007,5.543333333333333
1755,-4.0519,39.2856,2007,5.263333333333333
1756,5.4095,48.536,2007,6.32
1757,-2.3225,38.6888,2006,5.243333333333333
1758,23.1377,37.4811,2005,5.193333333333333
1759,-7.9218,43.2681,2005,5.45
1760,-2.3397,42.2064,2004,5.093333333333333
1761,-0.934,41.324,2003,6.253333333333333
1762,-0.601,41.977,2003,5.670000000000001
1763,-0.592,42.136,2003,5.670000000000001
1764,10.7745,53.1357,2003,6.723333333333334
1765,-1.6444,42.5398,2002,5.493333333333333
1766,-0.686,42.017,2002,5.676666666666667
1767,11.7105,51.3915,2002,6.183333333333334
1768,-1.102,41.885,1999,6.113333333333333
1769,3.8855,45.9815,2019,5.38
1770,3.7079,48.5815,2015,5.859999999999999
1771,2.709,49.6831,2021,6.59
1773,15.4815,40.6685,2007,4.04
1774,16.7177,53.4226,2015,6.696666666666666
1776,-0.8933,46.4498,2021,6.613333333333333
1777,23.2232,38.6065,2023,4.77
1778,-2.8997,41.8664,2022,4.84
1779,3.1411,50.1113,2019,6.703333333333333
1780,42.0761,45.4537,2024,6.9
1781,9.9369,50.9076,2023,6.03
1782,23.7251,64.1382,2022,4.9350000000000005
1783,-5.6435,55.5683,2022,8.485
1784,-0.2119,40.4682,2022,6.04
1785,-1.4548,42.3598,2022,5.575
1786,6.0773,51.4112,2022,6.435
1787,14.9201,41.2709,2019,5.546666666666667
1788,-4.9402,37.0323,2019,4.753333333333334
1789,-7.4449,43.3466,2019,4.680000000000001
1790,-0.697,41.656,2019,6.216666666666666
1791,-0.571,41.319,2019,6.216666666666666
1792,5.0841,52.8173,2019,8.323333333333332
1793,48.5839,54.2801,2018,6.663333333333334
1794,13.8568,53.4677,2018,6.88
1795,24.8572,64.5029,2017,4.69
1796,-9.3152,52.1623,2017,7.733333333333333
1797,8.6559,55.6067,2016,8.046666666666667
1798,24.8354,64.4243,2016,4.846666666666667
1799,-6.3008,52.7938,2016,7.966666666666666
1800,16.3815,60.7474,2016,4.2299999999999995
1801,7.7158,49.723,2013,5.62
1802,23.8688,44.4491,2012,4.829999999999999
1803,-1.9888,37.4623,2012,4.926666666666667
1804,-8.0607,52.6418,2011,7.260000000000001
1805,4.1427,48.6101,2011,5.890000000000001
1806,28.9435,45.0397,2010,5.843333333333334
1807,24.6859,45.9852,2009,4.086666666666667
1808,-1.1303,39.159,2009,5.640000000000001
1809,28.1332,43.4763,2008,5.93
1810,28.4497,43.3917,2008,6.236666666666667
1811,21.7155,65.2043,2008,5.883333333333333
1812,-5.9302,41.6663,2008,5.77
1813,-8.1801,40.1005,2007,4.133333333333334
1814,-6.2743,43.3049,2006,5.1033333333333335
1815,13.8817,52.3568,2005,6.486666666666667
1816,12.2784,52.8977,2005,6.566666666666666
1817,17.3717,69.404,2004,6.426666666666667
1818,-8.2,42.5701,2002,4.04
1819,9.5942,53.4563,2001,7.0633333333333335
1820,1.5127,49.8082,2008,7.446666666666666
1821,-9.2591,53.3061,2018,8.09
1822,-0.8868,53.6768,2016,7.263333333333333
1824,21.871,38.2526,2006,4.326666666666667
1825,21.5774,40.2856,2021,3.5966666666666662
1829,3.0625,50.0574,2018,6.483333333333333
1830,-7.591,54.705,2017,7.47
1831,-3.929,51.7728,2013,7.32
1832,20.5633,38.2862,2009,5.316666666666666
1836,-7.8826,53.2249,2023,7.53
1837,4.6612,51.6992,2023,7.0
1838,12.0315,59.4161,2022,4.12
1839,22.1002,62.5739,2021,4.78
1840,-3.4444,58.4309,2021,8.746666666666668
1841,-6.6075,43.4357,2021,4.843333333333334
1842,13.761,52.3299,2021,6.53
1843,6.3256,51.861,2021,6.793333333333333
1844,4.1372,51.9626,2021,7.576666666666667
1845,16.691,48.0013,2018,6.22
1846,7.6611,47.7147,2017,4.503333333333333
1847,16.9057,43.4782,2017,4.786666666666666
1848,17.799,42.8237,2016,5.006666666666667
1849,10.1738,48.7615,2016,5.8500000000000005
1850,-8.102,52.1772,2015,8.0
1851,-7.5435,40.8171,2015,5.1066666666666665
1852,-7.8999,41.3076,2015,3.7733333333333334
1853,14.1937,53.2407,2015,6.526666666666666
1854,19.0618,53.8723,2014,6.6933333333333325
1855,24.8833,44.1833,2014,4.9366666666666665
1856,-9.2927,52.4434,2014,8.316666666666668
1857,15.9393,40.9241,2014,5.456666666666667
1858,-7.7921,37.3238,2013,5.826666666666667
1859,-5.0228,37.0018,2013,4.903333333333333
1860,-7.3826,40.5384,2013,5.37
1861,15.9079,51.1809,2012,6.303333333333334
1862,28.6831,44.9147,2012,5.963333333333334
1863,16.8689,47.2008,2011,5.726666666666667
1864,15.6935,54.0592,2011,7.186666666666667
1865,8.3429,56.0535,2011,8.496666666666668
1866,-7.2627,40.4192,2011,5.213333333333334
1867,-5.8301,41.1476,2011,5.673333333333333
1868,19.3204,52.6575,2010,6.3133333333333335
1869,18.1439,52.8157,2010,6.420000000000001
1870,21.2289,56.0953,2010,7.183333333333334
1871,-4.2218,42.0196,2010,5.739999999999999
1872,-4.9824,41.7113,2010,5.613333333333333
1873,-6.1101,42.6401,2010,4.483333333333333
1874,15.2835,41.2427,2009,4.873333333333334
1875,15.6274,41.3155,2009,5.669999999999999
1876,-6.0838,36.5362,2009,6.613333333333333
1877,-2.8383,39.7625,2009,5.466666666666666
1878,14.6738,41.7421,2008,4.396666666666667
1879,-8.0294,40.9654,2008,3.703333333333333
1880,-7.9346,41.0331,2008,3.703333333333333
1881,14.66,53.8352,2007,7.573333333333333
1882,13.5746,37.3123,2007,5.216666666666666
1883,-1.4043,38.6856,2007,5.253333333333333
1884,-1.1349,38.8168,2006,5.396666666666667
1885,-2.5706,41.3865,2006,5.776666666666666
1886,13.8085,52.6863,2006,6.593333333333334
1887,5.6228,52.4589,2006,7.226666666666667
1888,-8.7551,39.6093,2005,5.25
1889,-3.1258,38.8679,2004,5.493333333333333
1890,-8.9501,42.8301,2004,4.846666666666667
1891,-3.7501,41.4501,2004,5.506666666666667
1892,-9.201,43.1501,2003,6.763333333333333
1893,-5.8888,41.8347,2003,5.633333333333333
1894,14.18,52.7,2001,6.623333333333332
1895,7.7586,52.9943,2000,7.316666666666666
1896,15.3112,40.8745,2020,4.92
1898,6.1968,62.6629,2021,5.78
1899,15.4009,41.0492,2000,5.8066666666666675
1906,-3.6208,58.5963,2022,8.7
1907,25.8456,41.3312,2022,5.615
1908,1.6168,48.2781,2022,6.285
1909,1.6481,48.2848,2021,6.473333333333334
1910,2.3853,48.1063,2020,6.44
1911,1.3431,41.5036,2020,4.746666666666667
1912,1.2925,41.7418,2019,4.75
1913,1.2469,41.4454,2011,4.696666666666666
1914,22.9568,38.302,2017,4.636666666666667
1915,-5.1559,56.039,2004,7.66
1918,3.3878,47.9496,2023,5.92
1919,15.9722,51.6706,2021,6.423333333333333
1920,19.0965,53.2517,2020,6.75
1921,13.8687,51.5145,2020,6.506666666666667
1922,15.0909,60.3681,2019,4.113333333333333
1923,-5.0401,41.6201,2019,5.75
1924,-8.5612,52.2905,2018,7.666666666666667
1925,6.8031,52.6439,2018,6.776666666666666
1926,24.6859,45.9852,2017,4.076666666666667
1927,24.549,65.668,2017,5.766666666666667
1928,6.4794,50.324,2017,6.640000000000001
1929,29.1362,70.8204,2016,7.760000000000001
1930,24.0586,64.363,2016,6.080000000000001
1931,23.3065,66.9407,2016,4.0200000000000005
1932,16.677,48.4492,2016,6.02
1933,13.7327,52.3454,2016,6.59
1934,10.0942,48.6072,2015,5.336666666666666
1935,12.8628,52.0199,2015,6.32
1936,24.7028,64.5341,2014,4.953333333333333
1937,11.4136,58.7619,2014,4.96
1938,23.3747,38.1992,2014,4.766666666666667
1939,23.2196,38.1906,2014,4.766666666666667
1940,12.1708,53.4526,2014,6.846666666666667
1941,8.6076,53.3114,2014,7.2
1942,13.3044,66.4733,2013,5.983333333333333
1943,17.0121,51.8786,2013,6.22
1944,16.9196,51.7158,2013,6.166666666666667
1945,-0.8114,53.738,2013,7.203333333333333
1946,17.0494,47.8238,2013,6.1866666666666665
1947,17.0157,47.8484,2013,6.1866666666666665
1948,11.9897,53.3297,2013,6.7700000000000005
1949,28.8445,45.0073,2012,5.963333333333334
1950,-2.2202,47.7743,2012,6.783333333333334
1951,11.6061,51.9621,2012,6.416666666666667
1952,-9.3495,51.9339,2009,7.710000000000001
1953,14.0938,53.3606,2009,6.73
1954,13.5746,37.3123,2007,5.216666666666666
1955,-9.1201,43.0101,2007,6.62
1956,-8.9457,39.3901,2006,5.203333333333333
1957,-7.9465,40.1143,2006,4.126666666666666
1958,-7.4658,43.5812,2006,4.656666666666666
1959,-6.5194,41.1748,2005,5.753333333333333
1960,-2.3401,42.5901,2005,4.883333333333333
1961,8.9731,40.7786,2003,5.813333333333333
1962,15.1168,41.3922,1999,5.773333333333333
1963,-1.4197,42.6417,1998,5.613333333333333
1964,-0.4869,46.1736,2022,6.405
1966,-0.975,41.291,2019,6.239999999999999
1967,-0.923,41.287,2019,6.216666666666666
1968,23.0301,38.2337,2021,4.916666666666667
1969,-3.9381,51.7492,2019,7.75
1970,-0.8893,53.6659,2014,7.353333333333333
1971,24.5711,38.0693,2023,6.86
1972,-4.0466,55.3442,2018,7.596666666666667
1973,3.5869,49.7589,2022,6.390000000000001
1974,2.9474,43.7221,2022,5.52
1975,-3.8761,56.6277,2013,6.97
1976,-7.7526,54.6399,2012,7.62
1982,5.6994,52.47,2024,7.18
1983,16.6356,59.4183,2023,4.3
1984,14.6434,41.7961,2022,4.33
1985,10.4059,52.6568,2022,6.53
1986,-8.6583,40.3655,2021,4.483333333333333
1987,-3.9304,42.3616,2021,6.133333333333333
1988,2.8923,49.8715,2021,6.616666666666667
1989,4.1358,51.7513,2021,7.576666666666667
1990,40.058,44.974,2020,5.776666666666666
1991,30.4907,46.2278,2019,6.196666666666666
1992,-1.252,41.729,2019,6.239999999999999
1993,11.0858,54.9409,2018,8.153333333333334
1994,9.1957,55.9136,2018,7.546666666666667
1995,21.6787,42.6664,2018,3.81
1996,1.9048,49.7896,2016,6.883333333333333
1997,3.7075,47.7735,2015,5.705
1998,9.1405,50.6239,2015,5.816666666666666
1999,-0.8599,53.6765,2014,7.353333333333333
2000,-4.2101,58.0401,2014,8.036666666666667
2001,28.7172,44.8913,2014,6.033333333333334
2002,16.3815,54.3142,2013,7.573333333333333
2003,15.2499,41.3976,2013,5.596666666666667
2004,-7.7567,40.2408,2013,5.423333333333333
2005,-7.7921,37.3238,2013,5.826666666666667
2006,1.774,47.008,2013,6.036666666666666
2007,9.0797,50.38,2012,5.983333333333333
2008,37.9161,47.1419,2011,6.846666666666667
2009,13.0557,38.0059,2011,5.433333333333334
2010,-7.2627,40.4192,2011,5.213333333333334
2011,2.684,43.6631,2011,6.133333333333333
2012,-0.0998,40.6188,2010,6.466666666666666
2013,-6.8352,43.4102,2010,4.803333333333334
2014,22.7862,54.177,2010,5.97
2015,4.5525,49.3731,2010,6.0633333333333335
2016,18.2206,52.7692,2009,6.46
2017,18.4263,40.0885,2009,6.616666666666667
2018,-0.9501,39.8833,2009,5.739999999999999
2019,-2.4713,41.2956,2009,5.890000000000001
2020,12.9708,52.0342,2009,6.383333333333333
2021,9.5128,53.1235,2009,6.776666666666666
2022,14.8647,53.8769,2008,7.48
2023,-7.1239,54.0018,2008,7.626666666666666
2024,15.3354,41.0822,2008,5.466666666666666
2025,-8.2994,42.0084,2008,3.6799999999999997
2026,-0.6804,39.9894,2008,5.466666666666666
2027,-6.4436,42.4383,2008,4.526666666666666
2028,-5.9911,36.5892,2008,6.333333333333333
2029,-5.6049,36.0128,2008,6.256666666666667
2030,-3.7502,42.5978,2008,6.053333333333334
2031,12.2446,51.6544,2008,6.453333333333333
2032,27.963,43.4403,2007,5.996666666666667
2033,-9.3209,51.9285,2007,7.883333333333334
2034,16.3394,39.6466,2007,4.193333333333333
2035,-8.2657,40.5033,2007,3.66
2036,-5.9452,36.4634,2007,6.213333333333334
2037,11.5794,51.412,2007,6.386666666666667
2038,-7.3636,55.1295,2006,8.409999999999998
2039,-7.398,40.5828,2006,5.13
2040,-2.1434,41.0337,2006,5.760000000000001
2041,11.4387,52.7284,2006,6.666666666666667
2042,12.8467,52.0231,2006,6.510000000000001
2043,-6.2388,52.5357,2005,8.233333333333333
2044,-3.6287,51.683,2005,7.656666666666666
2045,-2.3878,42.1935,2005,5.036666666666666
2046,6.8754,48.6325,2005,4.9799999999999995
2047,-2.4458,42.9575,2003,4.926666666666667
2048,-0.884,40.788,2003,6.753333333333333
2049,16.8922,47.9637,2003,6.153333333333333
2050,-1.634,42.3025,2001,5.516666666666667
2051,9.2575,51.5064,2001,6.43
2052,1.6536,49.3348,2019,6.6933333333333325
2053,5.2057,48.4835,2020,6.346666666666667
2055,5.7216,52.4722,2022,7.02
2056,4.3368,51.6651,2022,6.9
2057,1.2624,41.5062,2007,4.760000000000001
2058,-3.629,42.2754,2008,6.053333333333334
2059,-5.9666,36.3126,2009,6.613333333333333
2063,21.6473,62.0755,2023,4.86
2064,15.2559,57.0338,2023,4.36
2065,18.6404,51.9988,2020,6.4366666666666665
2066,8.4412,39.873,2019,5.41
2067,8.7352,39.4582,2018,5.766666666666667
2068,14.3872,47.2754,2018,3.3866666666666667
2069,10.6688,53.8476,2018,7.213333333333334
2070,-3.0263,55.0107,2017,7.343333333333334
2071,12.0207,53.3447,2017,6.72
2072,25.3283,65.5519,2015,4.583333333333333
2073,6.5315,51.0396,2015,6.696666666666666
2074,8.0524,49.6517,2014,5.483333333333333
2075,15.6851,54.01,2012,7.173333333333333
2076,17.1126,50.5436,2011,5.883333333333333
2077,8.9832,53.9633,2010,7.68
2078,-4.9812,40.6541,2009,4.556666666666667
2079,19.4084,51.0712,2007,6.496666666666666
2080,-6.2651,43.5025,2007,5.146666666666667
2081,-2.4267,39.0837,2007,5.733333333333333
2082,13.7747,42.0329,2005,3.51
2083,-0.825,42.082,2005,5.613333333333333
2084,-6.4684,42.5794,2004,4.553333333333334
2085,-6.9054,42.0357,2004,4.766666666666667
2086,-3.4801,43.101,2004,5.63
2087,-6.8411,42.0586,2004,4.766666666666667
2088,-7.2901,43.0801,2004,3.9499999999999997
2089,-5.8201,40.6901,2004,4.733333333333333
2090,-3.7686,43.0206,2004,5.63
2091,-9.0603,42.7762,2003,4.89
2092,13.5538,51.8695,2003,6.533333333333334
2093,-8.1129,42.6609,2002,4.04
2094,-1.9561,42.1435,2002,5.963333333333334
2095,7.6011,53.4956,2002,7.826666666666667
2096,-1.4727,38.7972,2000,5.8100000000000005
2097,-1.6045,42.0617,2000,6.086666666666667
2098,2.6007,49.7303,2019,6.593333333333334
2099,13.7971,42.0363,2005,3.51
2101,13.9265,37.7948,2003,5.006666666666667
2102,5.4927,52.3661,2022,7.02
